Account ID,Line Item,Start Time,End Time,Project,Measurement1,Measurement1 Total Consumption,Measurement1 Units,Credit1,Credit1 Amount,Credit1 Currency,Cost,Currency,Project Number,Project ID,Project Name,Project Labels,Description
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleChargeExtra,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/ForwardingRuleChargeExtra,777600,seconds,,,,2.16,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Load Balancing: Forwarding Rule Additional Service Charge in Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleChargeExtra,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,703455885639,com.google.cloud/services/compute-engine/ForwardingRuleChargeExtra,86400,seconds,,,,0.24,USD,703455885639,fe-chjohnson,FE-chjohnson,,Network Load Balancing: Forwarding Rule Additional Service Charge in Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,172800,seconds,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Load Balancing: Global Forwarding Rule Service Charge
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,86400,seconds,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Load Balancing: Global Forwarding Rule Service Charge
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,789391918530,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,86400,seconds,,,,0,USD,789391918530,fe-gtantachuco,FE-gtantachuco,,Network Load Balancing: Global Forwarding Rule Service Charge
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/ForwardingRuleCharge_Global,86400,seconds,,,,0,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Load Balancing: Global Forwarding Rule Service Charge
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010F1Micro,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/Licensed1000010F1Micro,172800,seconds,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Micro instance with burstable CPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,944924674497,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,86400,seconds,,,,0,USD,944924674497,cf-buildpacks,cf-buildpacks,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Standard Intel N1 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,86400,seconds,,,,0,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Standard Intel N1 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,86400,seconds,,,,0,USD,925947104137,cf-tushar-test,CF Tushar Test,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Standard Intel N1 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_1,172800,seconds,,,,0,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Standard Intel N1 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_2,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/Licensed1000010N1Standard_2,86400,seconds,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Licensing Fee for Ubuntu 14.04 LTS (Trusty Tahr) running on Standard Intel N1 2 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000017CustomCore,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/Licensed1000017CustomCore,86400,seconds,,,,0.96,USD,1015639972876,stevenson-cf,stevenson-cf,,Licensing Fee for Windows Server 2012 R2 Datacenter Edition running on Custom Instance Core
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000017CustomRam,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/Licensed1000017CustomRam,371085174374400,byte-seconds,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Licensing Fee for Windows Server 2012 R2 Datacenter Edition running on Custom Instance RAM
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000201N1Standard_1,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/Licensed1000201N1Standard_1,86400,seconds,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Licensing Fee for Ubuntu 16.04 (Xenial Xerus) running on Standard Intel N1 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000201N1Standard_2,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/Licensed1000201N1Standard_2,86400,seconds,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Licensing Fee for Ubuntu 16.04 (Xenial Xerus) running on Standard Intel N1 2 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000204N1Standard_2,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/Licensed1000204N1Standard_2,86400,seconds,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Licensing Fee for Debian 8 Jessie running on Standard Intel N1 2 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000204N1Standard_2,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/Licensed1000204N1Standard_2,86400,seconds,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Licensing Fee for Debian 8 Jessie running on Standard Intel N1 2 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/Licensed1000206G1Small,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/Licensed1000206G1Small,518400,seconds,,,,0,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Licensing Fee for CentOS 6 running on Small instance with 1 VCPU
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2000,bytes,,,,0,USD,677543246171,cf-cli,CF-CLI,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,184262,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,4469,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,1634213,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,7674,bytes,,,,0,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,134257,bytes,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,6467814,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,1048,bytes,,,,0,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,7393,bytes,,,,0,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkGoogleEgressNaNa,832,bytes,,,,0,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Google Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,3000,bytes,,,,0,USD,677543246171,cf-cli,CF-CLI,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,264,bytes,,,,0,USD,1005877548675,cf-docs,CF-Docs,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,809393,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,1492,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,1263131,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,43728,bytes,,,,0,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,178271,bytes,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,9387607,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,1311,bytes,,,,0,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,37958,bytes,,,,0,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkGoogleIngressNaNa,1262,bytes,,,,0,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Google Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkHttpProxyEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkHttpProxyEgress,2073600,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network HTTP Load Balancing Egress to Load Balancer
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkHttpProxyIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkHttpProxyIngress,3110340,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network HTTP Load Balancing Ingress from Load Balancer
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectEgressEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInterConnectEgressEu,340,bytes,,,,0,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Egress via Peered/Interconnect Network - EMEA Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectEgressNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInterConnectEgressNa,5304,bytes,,,,0,USD,1005877548675,cf-docs,CF-Docs,,Network Egress via Peered/Interconnect Network - Americas Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectEgressNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInterConnectEgressNa,543,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Egress via Peered/Interconnect Network - Americas Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectIngressEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInterConnectIngressEu,340,bytes,,,,0,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Ingress via Peered/Interconnect Network - EMEA Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,5304,bytes,,,,0,USD,1005877548675,cf-docs,CF-Docs,,Network Ingress via Peered/Interconnect Network - Americas Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,3151,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Ingress via Peered/Interconnect Network - Americas Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInterConnectIngressNa,612,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Ingress via Peered/Interconnect Network - Americas Based
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaApac,40,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Inter Region Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaApac,40,bytes,,,,0,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Inter Region Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/NetworkInterRegionEgressNaNa,854694,bytes,,,,0.000007,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Network Inter Region Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,88,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Inter Region Ingress from APAC to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,44,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Inter Region Ingress from APAC to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,44,bytes,,,,0,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Inter Region Ingress from APAC to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInterRegionIngressApacNa,44,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Inter Region Ingress from APAC to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterRegionIngressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/NetworkInterRegionIngressNaNa,496046,bytes,,,,0,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Network Inter Region Ingress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,15767403,bytes,,,,0.000145,USD,677543246171,cf-cli,CF-CLI,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,25315265,bytes,,,,0.000234,USD,1005877548675,cf-docs,CF-Docs,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,64489,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,504033281,bytes,,,,0.004691,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,483814288,bytes,,,,0.004499,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,14186144,bytes,,,,0.000132,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,48934,bytes,,,,0,USD,294838271347,concourse-1309,Concourse,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,658769302,bytes,,,,0.006126,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,1547063115,bytes,,,,0.014405,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,5063191715,bytes,,,,0.047141,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,193201265,bytes,,,,0.001797,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,71418,bytes,,,,0,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,10475213,bytes,,,,0.000095,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,419513113457,com.google.cloud/services/compute-engine/NetworkInterZoneEgress,23849,bytes,,,,0,USD,419513113457,cf-release-engineering,CF-Release-Engineering,,Network Inter Zone Egress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,15767403,bytes,,,,0,USD,677543246171,cf-cli,CF-CLI,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,27303553,bytes,,,,0,USD,1005877548675,cf-docs,CF-Docs,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,23664768,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,506023844,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2876071897,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Inter Zone Ingress
